FID;TITULAR;N_PERT;N_CODIGOCE;ESPECIES;TOPONIMIO;T_ESTADOTR;T_GRUPOESP;SUPERFICIE;AGRUPCONCE;COMUNA;REGION;CartaGeogr;Datum;Huso;COORDENADA;N_RESOLSSP;F_RESOLSSP;N_RESOLSSF;F_RESOLSSF;TIPOPORC;ESTADO_UOT
3076;PROCESADORA CAILIN SPA;900000617;101296;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTE PUNTA PUYELCON, ISLA MAILLÉN;CONCESION OTORGADA;SALMONES;22,5;2;PUERTO MONTT;REGIÓN DE LOS LAGOS;SHOA-7320;WGS-84;18 SUR;"S 41°34´0.3900, W 72°58´12.3000

S 41°34´0.2400, W 72°57´50.6500

S 41°34´10.4000, W 72°57´50.3300

S 41°34´10.1900, W 72°57´39.0800

S 41°34´16.6700, W 72°57´39.0600

S 41°34´17.0000, W 72°57´59.7300

S 41°34´7.1000, W 72°58´0.0400";273;25-02-1998;1497;11-10-1995;AGUA Y FONDO;CONCESIÓN OTORGADA
3081;SALMONES HUMBOLDT SPA;201101060;104012;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;BAHÍA SAN PEDRO, AL NOROESTE DE ESTERO PANGUIRUCA;CONCESION OTORGADA;SALMONES;6;4B;PURRANQUE;REGIÓN DE LOS LAGOS;PLANO-X-03-SSP;WGS-84;18 SUR;"S 40°54´16.2600, W 73°51´34.7800

S 40°54´16.1800, W 73°51´26.2400

S 40°54´25.9100, W 73°51´26.0700

S 40°54´25.9900, W 73°51´34.6200";3489;27-12-2006;371;25-03-2008;AGUA Y FONDO;CONCESIÓN OTORGADA
3082;COOKE AQUACULTURE CHILE S.A.;97110212;110424;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO CUPQUELAN, AL OESTE DE ESTERO BALLENA;CONCESION OTORGADA;SALMONES;2,38;25A;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8660;WGS-84;18 SUR;"S 46°8´25.3700, W 73°31´3.5500

S 46°8´25.3100, W 73°30´59.1200

S 46°8´33.4100, W 73°30´58.9000

S 46°8´33.4700, W 73°31´3.3300";554;24-02-2003;1130;21-04-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
3083;COOKE AQUACULTURE CHILE S.A.;97110010;110260;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO CUPQUELAN, AL ESTE DE ISLA BARRIOS;CONCESION OTORGADA;SALMONES;2,32;25A;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8660;WGS-84;18 SUR;"S 46°12´51.0100, W 73°31´16.7100

S 46°12´50.9600, W 73°31´12.3800

S 46°12´59.0500, W 73°31´12.1700

S 46°12´59.1100, W 73°31´16.5000";3381;16-12-2003;1033;31-03-2000;AGUA Y FONDO;CONCESIÓN OTORGADA
3084;COOKE AQUACULTURE CHILE S.A.;96110071;110337;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO CUPQUELAN, AL OESTE DE PUNTA ENTRADA;CONCESION OTORGADA;SALMONES;4,9;25B;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8660;WGS-84;18 SUR;"S 46°17´12.6200, W 73°32´4.5100

S 46°17´13.1700, W 73°31´58.0200

S 46°17´24.4200, W 73°31´59.9900

S 46°17´23.8800, W 73°32´6.4900";2595;27-12-1999;907;22-03-2000;AGUA Y FONDO;CONCESIÓN OTORGADA
3085;EXPORTADORA LOS FIORDOS LTDA.;97110584;110379;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO THOMPSON;CONCESION OTORGADA;SALMONES;0,32;24;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8660;WGS-84;18 SUR;"S 46°11´50.2600, W 73°58´54.1100

S 46°11´50.2200, W 73°58´50.3800

S 46°11´51.5200, W 73°58´50.3600

S 46°11´51.5500, W 73°58´54.0900";1930;10-09-2002;1674;04-11-2002;AGUA Y FONDO;CONCESIÓN OTORGADA
3086;EXPORTADORA LOS FIORDOS LTDA.;97110574;110378;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO CHASCO;CONCESION OTORGADA;SALMONES;0,32;24;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8660;WGS-84;18 SUR;"S 46°13´24.9000, W 73°57´56.9000

S 46°13´25.6600, W 73°57´55.3900

S 46°13´27.7500, W 73°57´57.6000

S 46°13´26.9900, W 73°57´59.1000";1156;11-06-2002;1555;23-09-2002;AGUA Y FONDO;CONCESIÓN OTORGADA
3087;COOKE AQUACULTURE CHILE S.A.;201111471;110769;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO ICLAI;CONCESION OTORGADA;SALMONES;30;26A;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8660;WGS-84;18 SUR;"S 46°12´33.3200, W 73°37´46.9400

S 46°12´26.3900, W 73°37´37.1200

S 46°12´49.1000, W 73°37´3.8400

S 46°12´56.0300, W 73°37´13.6600";1941;06-07-2006;1684;24-10-2007;AGUA Y FONDO;CONCESIÓN OTORGADA
3088;COOKE AQUACULTURE CHILE S.A.;97110015;110259;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO CUPQUELAN, AL SUROESTE DE PUNTA HUILLINES;CONCESION OTORGADA;SALMONES;1,5;25B;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8660;WGS-84;18 SUR;"S 46°19´6.6000, W 73°36´38.5400

S 46°19´6.5500, W 73°36´33.8600

S 46°19´11.4100, W 73°36´33.7400

S 46°19´11.4600, W 73°36´38.4100";310;28-02-2000;1035;31-03-2000;AGUA Y FONDO;CONCESIÓN OTORGADA
3089;COOKE AQUACULTURE CHILE S.A.;96110075;110339;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO CUPQUELAN, AL NOROESTE DE ESTERO BALLENA;CONCESION OTORGADA;SALMONES;4,9;25A;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8660;WGS-84;18 SUR;"S 46°7´22.5400, W 73°29´58.9000

S 46°7´24.4500, W 73°29´52.9900

S 46°7´34.7300, W 73°29´59.8600

S 46°7´32.8200, W 73°30´5.7700";2600;27-12-1999;819;30-05-2007;AGUA Y FONDO;CONCESIÓN OTORGADA
3090;COOKE AQUACULTURE CHILE S.A.;96110021;110338;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO CUPQUELAN, AL SUR DE PUNTA MORALES;CONCESION OTORGADA;SALMONES;4,2;25A;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8660;WGS-84;18 SUR;"S 46°3´11.0300, W 73°23´29.4500

S 46°3´14.7000, W 73°23´25.6100

S 46°3´20.4300, W 73°23´36.8800

S 46°3´16.7700, W 73°23´40.7200";2599;27-12-1999;906;22-03-2000;AGUA Y FONDO;CONCESIÓN OTORGADA
3091;AUSTRALIS MAR S.A.;205111352;110882;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, HUIRO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;OESTE DE ISLA MEDIO;CONCESION OTORGADA;SALMONES;1,5;24;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8650;WGS-84;18 SUR;"S 45°44´33.8300, W 73°48´18.5200

S 45°44´33.7500, W 73°48´11.5800

S 45°44´36.9900, W 73°48´11.5100

S 45°44´37.0700, W 73°48´18.4500";1213;01-04-2010;3842;07-11-2011;AGUA Y FONDO;CONCESIÓN OTORGADA
3092;AQUAINNOVO SPA;201111288;110856;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL COSTA, AL NORESTE DE BAHÍA NAUTO;CONCESION OTORGADA;SALMONES;6,12;26B;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8650;WGS-84;18 SUR;"S 45°36´31.8600, W 73°31´25.1800

S 45°36´31.7400, W 73°31´15.8300

S 45°36´41.5100, W 73°31´15.4600

S 45°36´41.6300, W 73°31´24.8300";1085;23-04-2008;1722;24-05-2011;AGUA Y FONDO;CONCESIÓN OTORGADA
3093;EXPORTADORA LOS FIORDOS LTDA.;201111265;110815;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;CANAL RENJIFO, AL ESTE DE ISLA PIUCO;CONCESION OTORGADA;SALMONES;10;24;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8650;WGS-84;18 SUR;"S 45°45´38.0500, W 73°50´31.9600

S 45°45´43.2200, W 73°50´23.0500

S 45°45´53.2000, W 73°50´34.8700

S 45°45´48.0300, W 73°50´43.7800";3263;13-11-2007;1215;29-06-2010;AGUA Y FONDO;CONCESIÓN OTORGADA
3094;EXPORTADORA LOS FIORDOS LTDA.;200111494;110714;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;PASO TRES CRUCES, AL SUR DE ISLA FIGUEROA;CONCESION OTORGADA;SALMONES;23,1;26A;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8650;WGS-84;18 SUR;"S 45°48´7.1700, W 73°38´32.6600

S 45°48´6.9500, W 73°38´14.6000

S 45°48´26.1400, W 73°38´14.1300

S 45°48´26.3600, W 73°38´32.2000";3027;08-09-2005;1187;19-12-2006;AGUA Y FONDO;CONCESIÓN OTORGADA
3095;SALMOCONCESIONES S.A.;199110019;110852;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO ELEFANTES, AL NOROESTE DE PUNTA LOBEROS, IS;CONCESION OTORGADA;SALMONES;15;26A;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8650;WGS-84;18 SUR;"S 45°51´55.9800, W 73°40´35.6200

S 45°51´55.8100, W 73°40´21.7100

S 45°52´12.0100, W 73°40´21.3200

S 45°52´12.1700, W 73°40´35.2400";1545;20-05-2016;2143;29-12-2010;AGUA Y FONDO;CONCESIÓN OTORGADA
3096;EXPORTADORA LOS FIORDOS LTDA.;200111491;110827;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO ELEFANTES, AL NORTE DE ISLA HUEMULES;CONCESION OTORGADA;SALMONES;24;26A;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8650;WGS-84;18 SUR;"S 45°54´27.6800, W 73°40´11.2800

S 45°54´27.3600, W 73°39´43.4400

S 45°54´40.3100, W 73°39´43.1300

S 45°54´40.6400, W 73°40´10.9700";3014;17-11-2008;1427;27-07-2010;AGUA Y FONDO;CONCESIÓN OTORGADA
3097;AUSTRALIS MAR S.A.;206111169;110784;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, HUIRO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;CANAL SIN NOMBRE, AL NORTE DE ISLA MEDIO;CONCESION OTORGADA;SALMONES;6;24;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8650;WGS-84;18 SUR;"S 45°44´20.7200, W 73°47´40.6800

S 45°44´29.8000, W 73°47´35.7300

S 45°44´32.1100, W 73°47´44.3800

S 45°44´23.0300, W 73°47´49.3300";2916;01-09-2009;187;26-01-2010;AGUA Y FONDO;CONCESIÓN OTORGADA
3098;SALMOCONCESIONES XI REGION S.A.;95110203;110289;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL FERRONAVE, AL ESTE DE ISLOTE VICHO, PENÍNSUL;CONCESION OTORGADA;SALMONES;12;30B;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8620;WGS-84;18 SUR;"S 45°12´50.3500, W 73°30´33.1300

S 45°12´50.2600, W 73°30´25.9900

S 45°12´25.3200, W 73°30´26.6400

S 45°12´25.4100, W 73°30´33.7800";1593;16-11-1998;1946;02-11-1999;AGUA Y FONDO;CONCESIÓN OTORGADA
3099;SALMOCONCESIONES XI REGION S.A.;94110074;110334;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PILCOMAYO, AL ESTE DE PUNTA ESTER;CONCESION OTORGADA;SALMONES;16;28A;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8620;WGS-84;18 SUR;"S 45°16´44.8000, W 73°24´37.0700

S 45°16´51.0600, W 73°24´20.9900

S 45°16´39.7100, W 73°24´12.1300

S 45°16´33.4500, W 73°24´28.2100";417;26-03-1997;1202;16-06-1998;AGUA Y FONDO;CONCESIÓN OTORGADA
3100;MOWI CHILE S.A.;201111132;110575;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;SURESTE DE ISLA SÁNCHEZ;CONCESION OTORGADA;SALMONES;3,5;18B;GUAITECAS;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8400;WGS-84;18 SUR;"S 44°9´1.0600, W 73°32´24.1400

S 44°9´3.6800, W 73°32´21.4900

S 44°9´10.3500, W 73°32´34.2400

S 44°9´7.7300, W 73°32´36.8800";1652;14-06-2004;1423;14-07-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
3101;SALMONES CAMANCHACA S.A.;200111094;110494;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, HUIRO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;CANAL MORALEDA, AL NORTE DE ISLA FILOMENA;CONCESION OTORGADA;SALMONES;12,5;18B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°25´57.4500, W 73°35´16.4400

S 44°25´51.9800, W 73°35´8.1100

S 44°26´3.9200, W 73°34´52.8300

S 44°26´9.4000, W 73°35´1.1700";2187;01-08-2006;1535;19-08-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
3102;MULTI X S.A.;97110136;110687;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;CANAL SIN NOMBRE, ENTRE ISLA MERCEDES E ISLA MARTA;CONCESION OTORGADA;SALMONES;10;20;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°30´6.9100, W 73°50´1.2200

S 44°30´3.3100, W 73°49´53.7000

S 44°30´16.7700, W 73°49´41.1000

S 44°30´20.3800, W 73°49´48.6200";2143;13-07-2005;1520;11-11-2005;AGUA Y FONDO;CONCESIÓN OTORGADA
3103;MOWI CHILE S.A.;97110536;110545;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO BUTAN, CALETA NORTE, ISLA DRING;CONCESION OTORGADA;SALMONES;6,65;22C;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;PLANO-XI-04-SSP;WGS-84;18 SUR;"S 45°13´27.0900, W 74°15´48.2500

S 45°13´27.0200, W 74°15´38.3500

S 45°13´37.0000, W 74°15´38.2200

S 45°13´37.0700, W 74°15´48.1200";578;27-02-2015;483;11-02-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
3107;BLUE FISH INDUSTRIAL Y COMERCIAL LTDA.;201012018;10040;ATUN ALETA AMARILLA, ATUN ALETA LARGA, ATUN OJOS GRANDES;BAHÍA PISAGUA, AL SUR DE PUNTA PISAGUA;CONCESION OTORGADA;PECES;24,5;;HUARA;REGIÓN DE TARAPACA;PLANO-I-01-SSP;WGS-84;19 SUR;"S 19°34´19.9200, W 70°12´51.8700

S 19°34´18.1300, W 70°12´40.0100

S 19°34´40.6200, W 70°12´36.2500

S 19°34´42.4000, W 70°12´48.1100";849;16-04-2003;1752;13-11-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
3109;PRODUCTOS DEL MAR VENTISQUEROS S.A.;900000354;100649;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL CHOLGO, SECTOR PICHANCO;CONCESION OTORGADA;SALMONES;5,78;17B;HUALAIHUE;REGIÓN DE LOS LAGOS;SHOA-7340;WGS-84;18 SUR;"S 42°8´6.8100, W 72°28´9.8000

S 42°8´6.8300, W 72°28´1.0900

S 42°8´16.1900, W 72°28´1.1300

S 42°8´16.1700, W 72°28´9.8400";1228;16-11-1988;303;29-04-1991;AGUA Y FONDO;CONCESIÓN OTORGADA
3110;TRUSAL S.A.;96101041;103735;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO RELONCAVÍ, SECTOR EL CAJÓN;CONCESION OTORGADA;SALMONES;4,97;1;COCHAMO;REGIÓN DE LOS LAGOS;PLANO-DPC-211;WGS-84;18 SUR;"S 41°42´8.8400, W 72°31´55.0500

S 41°42´3.9000, W 72°31´46.9600

S 41°41´59.1800, W 72°31´40.7600

S 41°41´53.3000, W 72°31´30.4200

S 41°41´55.3900, W 72°31´28.3000

S 41°42´1.2700, W 72°31´38.6400

S 41°42´8.7700, W 72°31´51.1200";3956;18-11-2005;649;09-05-2006;AGUA Y FONDO;CONCESIÓN OTORGADA
3112;AQUACHILE MAULLIN LTDA.;900000409;100680;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;LLUCURA, ISLA LEMUY;CONCESION OTORGADA;SALMONES;27,63;10B;PUQUELDON;REGIÓN DE LOS LAGOS;PLANO-DPC-307;WGS-84;18 SUR;"S 42°40´2.9900, W 73°36´12.7200

S 42°40´2.5500, W 73°35´38.2600

S 42°39´56.1600, W 73°35´44.0300

S 42°39´52.0300, W 73°35´43.5000

S 42°39´51.5500, W 73°35´34.5200

S 42°40´5.9400, W 73°35´22.8600

S 42°40´9.0800, W 73°35´32.4700";1497;29-12-1988;1680;11-12-1995;AGUA Y FONDO;CONCESIÓN OTORGADA
3122;INVERMAR S.A.;98103013;103566;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;NORESTE DE PUNTA TUGNAO, ISLA BUTACHAUQUES;CONCESION OTORGADA;SALMONES;24,68;8;QUEMCHI;REGIÓN DE LOS LAGOS;PLANO-DPC-305;WGS-84;18 SUR;"S 42°14´42.8600, W 73°0´21.3400

S 42°14´50.3900, W 72°59´42.6000

S 42°14´41.9600, W 72°59´39.6300

S 42°14´34.4300, W 73°0´18.3800";1654;14-06-2004;1501;16-08-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
3123;SALMONES PACIFIC STAR S.A.;205103046;104150;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO REÑIHUÉ, AL SURESTE DE PUNTA BUILL, SECTOR 1;CONCESION OTORGADA;SALMONES;22,92;16;CHAITEN;REGIÓN DE LOS LAGOS;PLANO-DPC-306;WGS-84;18 SUR;"S 42°28´28.2000, W 72°40´19.0700

S 42°28´35.7800, W 72°40´8.6500

S 42°28´51.6700, W 72°40´29.7300

S 42°28´44.1000, W 72°40´40.1500";1180;29-03-2010;2145;29-12-2010;AGUA Y FONDO;CONCESIÓN OTORGADA
3125;FIORDO BLANCO S.A.;91000803;104234;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO RELONCAVÍ, AL OESTE DE PUNTA PIQUE, SECTOR 2;CONCESION OTORGADA;SALMONES;6,75;1;COCHAMO;REGIÓN DE LOS LAGOS;PLANO-DPC-210;WGS-84;18 SUR;"S 41°41´19.0300, W 72°29´5.7700

S 41°41´27.3800, W 72°29´7.3200

S 41°41´23.6400, W 72°29´26.6500

S 41°41´21.3400, W 72°29´25.1700

S 41°41´20.5400, W 72°29´8.9400

S 41°41´19.1700, W 72°29´8.0200";1065;10-03-2010;680;27-02-2012;AGUA Y FONDO;CONCESIÓN OTORGADA
3126;SALMONES CAMANCHACA S.A.;900000331;100603;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO RELONCAVI , FARALLONES MARIMELI     S2;CONCESION OTORGADA;SALMONES;24,98;1;COCHAMO;REGIÓN DE LOS LAGOS;PLANO-DPC-210;WGS-84;18 SUR;"S 41°41´32.5100, W 72°28´8.3300

S 41°41´16.5900, W 72°27´47.2700

S 41°41´24.8300, W 72°27´36.1800

S 41°41´40.7500, W 72°27´57.2500";943;06-09-1988;609;28-06-1989;AGUA Y FONDO;CONCESIÓN OTORGADA
3139;INVERSIONES AQUACHILE SPA;900000154;100220;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO QUINCHED, ISLA PULUQUI;CONCESION OTORGADA;SALMONES;2,47;3A;CALBUCO;REGIÓN DE LOS LAGOS;SHOA-7310;WGS-84;18 SUR;"S 41°46´11.2200, W 73°4´49.0500

S 41°46´11.2200, W 73°4´42.0800

S 41°46´6.2200, W 73°4´42.0800

S 41°46´6.2200, W 73°4´49.0500";212;12-03-1987;1148;19-10-1988;AGUA Y FONDO;CONCESIÓN OTORGADA
